,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
15,15,90,76.0,62,43,38.4,31,48,27.7,16,22,7.7,0,29.2,29.2,29.1,0.00
16,16,82,71.9,59,45,37.5,34,44,29.2,21,22,7.8,0,29.3,29.2,29.2,0.00
17,17,84,71.5,60,39,31.7,25,40,24.9,12,21,13.4,3,29.4,29.4,29.3,0.00
18,18,91,76.8,63,40,33.3,19,41,23.9,7,13,6.4,0,29.4,29.4,29.3,0.00
19,19,94,77.9,59,43,37.8,32,49,26.1,11,14,5.5,0,29.4,29.4,29.3,0.00
20,20,95,79.1,59,46,40.8,37,55,28.5,13,15,5.5,0,29.4,29.3,29.3,0.00
21,21,94,79.8,61,46,39.7,28,56,27.2,10,17,5.1,0,29.3,29.3,29.2,0.00
22,22,97,81.1,62,45,38.5,28,48,25.4,10,14,6.2,0,29.4,29.3,29.2,0.00
23,23,98,81.8,61,46,42.5,39,50,27.0,15,16,5.4,0,29.4,29.3,29.2,0.00
24,24,95,82.0,64,48,44.6,42,47,28.7,16,15,6.2,0,29.4,29.3,29.3,0.00
25,25,84,74.8,67,61,53.5,47,68,48.4,33,16,4.0,0,29.3,29.3,29.3,0.00
26,26,82,74.4,65,57,51.5,46,73,46.0,33,13,6.8,0,29.4,29.3,29.3,0.00
27,27,89,79.0,71,56,52.4,50,57,40.8,27,21,9.8,0,29.4,29.3,29.3,0.00
28,28,94,78.9,63,54,46.4,37,63,35.5,14,12,4.7,0,29.4,29.3,29.3,0.00
29,29,102,84.3,64,49,42.5,29,54,27.0,8,10,5.3,0,29.4,29.3,29.2,0.00
30,30,111,92.6,77,46,37.5,25,26,16.4,5,17,6.5,0,29.3,29.2,29.1,0.00
1,1,104,88.5,72,60,50.1,44,49,28.5,15,18,5.3,0,29.2,26.9,0.0,0.00
2,2,101,84.5,66,60,50.8,43,68,35.7,14,16,5.2,0,29.3,29.2,29.2,0.00
3,3,101,85.5,68,62,53.0,45,59,35.8,16,15,4.8,0,29.3,29.3,29.2,0.00
4,4,101,86.1,69,61,45.8,20,68,32.0,6,22,7.0,0,29.4,29.3,29.3,0.00
5,5,100,82.6,61,45,31.4,4,50,22.0,3,15,4.2,0,29.5,29.4,29.4,0.00
6,6,105,86.2,65,44,32.3,-1,37,18.6,2,12,4.5,0,29.5,29.4,29.3,0.00
7,7,105,86.4,67,55,45.1,41,42,25.1,14,22,6.1,0,29.4,28.1,0.0,0.00
8,8,95,85.6,77,53,49.0,45,43,29.1,18,8,3.4,0,29.4,29.3,29.3,0.00
9,9,101,87.8,78,58,51.4,34,48,31.2,10,15,5.7,0,29.4,29.3,29.2,0.00
10,10,98,83.4,67,60,52.3,44,61,37.7,16,14,5.1,0,29.4,29.3,29.2,0.00
11,11,96,81.6,69,61,52.3,45,75,39.2,18,14,6.0,0,29.4,29.4,29.3,0.00
12,12,103,84.8,64,61,52.2,36,65,37.3,10,15,5.3,0,29.5,29.4,29.3,0.01
13,13,105,88.0,70,60,55.9,37,65,37.0,16,14,4.5,0,29.4,29.4,29.3,0.00
14,14,110,91.8,71,59,51.4,36,57,30.3,8,16,5.2,0,29.3,29.3,29.2,0.00
15,15,96,85.6,74,57,51.5,46,50,32.5,18,17,5.7,0,29.4,29.4,29.3,0.00
16,16,96,83.8,72,62,57.5,54,55,41.8,25,15,4.9,0,29.4,29.4,29.3,0.00
17,17,94,80.0,68,65,61.1,58,78,54.3,31,16,5.9,0,29.4,29.4,29.3,0.00
18,18,95,81.5,68,63,57.5,52,68,46.1,26,15,6.3,0,29.4,29.4,29.3,0.05
19,19,99,84.2,68,63,59.9,56,76,47.1,25,18,5.4,0,29.4,29.3,29.2,0.00
20,20,95,83.1,73,62,57.8,53,66,44.1,24,23,8.6,0,29.4,29.3,29.2,0.00
21,21,86,75.5,68,64,58.1,54,78,55.9,35,18,5.1,0,29.4,29.4,29.4,0.00
22,22,90,77.5,62,63,58.1,50,93,55.9,25,16,5.8,0,29.5,29.4,29.4,0.03
23,23,88,75.7,62,57,50.0,39,78,44.5,18,16,6.7,0,29.6,29.5,29.4,0.00
24,24,98,81.5,64,47,36.6,16,50,25.2,5,14,7.4,3,29.5,29.4,29.3,0.00
25,25,101,87.8,76,43,35.0,21,30,17.4,6,13,6.8,0,29.3,29.3,29.2,0.00
26,26,104,86.5,65,46,36.7,25,42,20.3,7,12,4.5,0,29.4,29.3,29.3,0.00
27,27,104,87.0,73,47,41.8,33,34,22.3,9,8,4.1,0,29.4,29.4,29.3,0.00
28,28,104,87.7,69,53,46.7,40,47,26.6,13,16,7.3,0,29.4,29.4,29.3,0.00
29,29,103,86.6,67,50,42.7,30,51,25.4,8,14,4.5,0,29.5,29.4,29.3,0.00
30,30,105,89.1,72,56,48.9,45,44,27.2,14,16,6.1,0,29.4,29.4,29.3,0.00
31,31,108,90.6,74,61,51.9,40,53,30.5,10,17,4.7,0,29.4,29.3,29.2,0.00
1,1,107,89.8,71,60,45.8,30,54,26.6,7,14,5.9,0,29.3,29.3,29.2,0.00
2,2,104,87.5,69,52,39.8,18,51,24.1,5,16,5.6,0,29.3,28.1,0.0,0.00
3,3,97,81.3,63,60,47.7,41,57,33.1,17,18,6.0,0,29.4,29.3,29.3,0.00
4,4,80,73.5,68,58,56.4,55,65,55.5,43,8,2.1,0,29.4,29.4,29.4,0.00
5,5,73,69.1,67,67,65.5,64,97,88.8,73,6,3.2,0,29.5,29.5,29.4,0.08
6,6,78,69.5,66,66,65.1,64,96,86.4,64,8,2.4,0,29.5,29.5,29.4,0.04
7,7,101,81.2,69,65,60.5,52,78,53.9,19,13,5.2,0,29.4,29.3,29.2,0.00
8,8,80,75.8,71,64,57.3,47,68,54.3,31,7,1.9,0,29.4,29.3,29.3,0.00
9,9,83,74.8,69,56,54.3,53,58,49.3,38,5,2.0,0,29.4,29.3,29.3,0.00
10,10,82,71.4,65,54,50.6,47,56,48.1,38,6,1.6,0,29.4,29.4,29.4,0.00
11,11,85,74.2,68,57,54.9,54,61,51.5,36,6,2.0,0,29.4,29.4,29.4,0.00
12,12,76,70.9,67,52,49.6,47,56,47.1,38,9,3.0,0,29.4,29.3,29.3,0.00
13,13,87,81.1,72,54,51.5,48,46,36.0,29,16,9.3,3,29.4,29.4,29.3,0.00
14,14,94,76.9,0,56,46.7,0,70,36.6,0,15,4.7,0,29.4,29.3,29.3,0.00
15,15,97,81.8,64,48,45.3,40,56,30.5,14,15,4.7,0,29.4,29.4,29.3,0.00
16,16,100,83.4,65,51,43.1,25,53,28.5,8,15,5.4,0,29.5,29.4,29.3,0.00
17,17,100,82.1,63,46,38.5,30,48,24.5,9,14,4.2,0,29.4,29.4,29.3,0.00
18,18,99,81.1,61,47,37.6,28,45,24.2,8,13,3.5,0,29.3,29.3,29.2,0.00
19,19,97,80.3,63,57,49.6,43,50,36.3,18,16,5.0,0,29.3,29.2,29.1,0.00
20,20,91,78.1,66,60,55.3,49,70,47.3,26,21,6.7,0,29.4,29.3,29.2,0.00
21,21,96,79.8,64,58,53.5,46,72,44.2,18,18,5.2,0,29.4,29.3,29.3,0.00
22,22,77,69.6,64,56,54.2,51,68,58.7,45,5,0.9,0,29.4,29.3,29.3,0.00
23,24,90,79.8,70,45,44.3,43,40,29.2,20,7,5.2,1,29.3,29.3,29.3,0.00
24,25,86,75.4,68,54,52.3,50,56,45.1,31,10,1.9,0,29.3,8.4,0.0,0.00
25,26,100,86.9,59,60,48.5,37,67,31.4,11,13,4.1,0,29.4,17.3,0.0,0.00
26,27,98,82.5,67,59,55.4,52,68,42.3,22,13,4.8,0,29.5,29.4,29.4,0.00
27,28,100,83.5,66,56,52.5,48,66,38.1,17,13,3.8,0,29.5,29.4,29.3,0.00
28,29,95,81.1,69,55,50.3,45,53,36.5,18,16,5.1,0,29.4,29.3,29.3,0.00
29,30,97,80.8,62,53,46.0,38,65,34.3,14,14,5.2,0,29.3,29.3,29.2,0.00
30,31,97,84.0,66,49,42.5,33,47,25.6,11,9,5.7,0,29.4,29.3,29.2,0.00
1,1,103,86.9,75,43,38.6,29,32,20.0,8,15,7.3,0,29.3,29.3,29.1,0.00
2,2,99,81.9,62,55,45.9,40,48,30.7,14,16,4.8,0,29.3,29.2,29.1,0.00
3,3,99,83.1,63,53,31.3,10,67,25.3,4,25,10.7,0,29.3,29.2,29.1,0.00
4,4,100,85.5,70,27,20.8,15,19,10.2,5,23,9.4,0,29.2,29.2,29.1,0.00
5,5,100,78.8,56,44,32.2,25,36,21.2,7,10,3.3,0,29.3,29.3,29.2,0.00
6,6,97,78.9,61,47,39.0,26,48,27.3,9,18,4.2,0,29.4,29.3,29.3,0.00
7,7,96,77.8,58,45,40.1,35,51,28.9,13,13,3.7,0,29.3,28.1,0.0,0.00
8,8,93,75.8,59,48,43.0,37,53,34.2,15,14,4.5,0,29.4,29.3,29.2,0.00
9,9,93,74.6,56,47,43.2,38,69,37.0,15,10,3.0,0,29.4,29.4,29.3,0.00
10,10,101,81.5,61,46,37.5,26,50,25.7,7,15,5.8,0,29.4,29.3,29.2,0.00
11,11,99,79.4,58,45,39.8,30,56,29.2,9,10,2.5,0,29.4,29.3,29.2,0.00
12,12,100,80.4,61,45,41.5,39,50,28.4,13,12,3.4,0,29.4,29.3,29.2,0.00
13,13,100,82.0,64,48,43.6,40,52,28.5,13,13,4.7,0,29.3,29.2,29.2,0.00
14,14,100,82.7,63,51,46.5,42,54,31.0,14,14,5.3,0,29.3,29.2,29.2,0.00
15,15,98,81.8,63,51,46.9,39,58,32.8,13,22,8.6,0,29.3,29.3,29.2,0.00
16,16,89,75.2,60,49,41.6,29,60,33.2,12,8,2.7,0,29.4,29.3,29.2,0.00
17,17,92,77.1,60,55,43.0,38,47,31.4,16,23,9.0,0,29.3,29.2,29.1,0.00
18,18,84,74.5,69,62,58.1,55,76,57.9,37,15,7.3,0,29.3,28.2,0.0,0.00
19,19,100,80.7,61,59,50.5,39,75,42.4,13,17,7.6,0,29.4,29.3,29.2,0.00
20,20,94,77.1,62,59,55.3,52,72,49.8,24,18,4.0,0,29.4,29.3,29.2,0.00
21,21,86,76.0,69,60,57.6,55,70,53.9,37,13,5.8,0,29.4,29.4,29.3,0.00
22,22,89,74.3,61,58,55.5,54,83,54.8,30,12,2.6,0,29.5,29.4,29.3,0.00
23,23,88,74.3,62,55,49.7,37,75,46.4,16,12,3.8,0,29.4,29.4,29.3,0.00
24,24,80,68.6,60,60,55.7,46,96,65.0,47,14,4.8,0,29.4,29.3,29.2,0.00
25,25,69,61.8,58,61,58.3,55,100,88.9,61,21,7.9,0,29.5,29.4,29.3,1.64
26,26,79,65.8,54,57,51.0,43,100,64.4,28,9,4.5,0,29.5,29.4,29.3,1.59
27,27,83,69.4,54,54,47.8,39,93,52.6,21,17,6.0,0,29.4,29.3,29.2,0.00
28,28,71,66.5,59,57,54.2,50,87,65.1,53,12,5.0,0,29.4,29.3,29.3,0.00
29,29,79,66.1,54,59,55.9,52,96,72.1,45,9,2.8,0,29.5,29.4,29.4,0.00
30,30,83,70.2,56,58,48.0,33,97,52.6,18,18,7.3,0,29.4,27.0,0.0,0.00
1,1,86,72.3,64,42,37.5,31,45,29.9,14,21,11.2,0,29.5,27.2,0.0,0.00
2,2,88,75.0,64,45,36.3,25,48,27.1,10,14,5.8,0,29.5,29.5,29.4,0.00
3,3,93,70.9,52,52,45.5,38,77,47.0,15,7,2.0,0,29.6,29.5,29.5,0.00
4,4,93,71.7,54,55,50.5,44,86,52.8,18,8,2.0,0,29.5,28.2,0.0,0.00
5,5,99,74.2,53,55,47.8,35,89,49.6,11,6,1.5,0,29.4,29.4,29.3,0.00
6,6,91,72.3,55,54,49.4,44,77,50.0,20,7,1.7,0,29.4,29.4,29.3,0.00
7,7,92,72.6,56,53,48.2,44,80,48.2,19,6,1.9,0,29.4,29.3,29.3,0.00
8,8,92,72.4,54,48,42.4,35,72,39.8,13,7,2.1,0,29.4,29.3,29.3,0.00
9,9,89,69.6,53,50,46.1,41,74,47.1,19,6,1.0,0,29.4,29.4,29.3,0.00
10,10,93,70.9,54,52,47.6,41,77,49.7,17,6,2.4,0,29.5,29.4,29.4,0.00
11,11,90,73.1,55,53,46.0,38,80,44.3,19,15,4.2,0,29.5,29.4,29.4,0.00
12,12,88,74.9,62,37,32.3,27,39,22.5,11,18,11.1,0,29.6,29.5,29.4,0.00
13,13,84,66.8,50,46,40.3,34,71,41.8,20,6,2.2,0,29.5,29.4,29.3,0.00
14,14,70,62.3,55,55,48.8,45,78,61.9,50,22,8.0,0,29.3,29.3,29.2,0.00
15,15,69,62.9,57,56,52.4,48,90,70.1,47,28,9.7,0,29.5,29.4,29.2,0.10
16,16,74,60.7,0,52,48.1,0,89,62.4,0,10,2.9,0,29.5,28.3,0.0,0.00
17,17,72,62.4,55,52,49.8,46,87,65.5,41,7,3.3,0,29.4,29.4,29.4,0.00
18,18,82,68.0,59,53,50.8,47,78,57.0,29,7,3.0,0,29.5,29.4,29.3,0.00
19,19,78,65.0,52,54,52.0,49,90,65.8,39,9,2.4,0,29.4,29.3,29.3,0.00
20,20,68,59.1,51,61,55.0,50,97,86.7,70,13,4.8,0,29.5,29.3,29.3,0.00
21,21,67,55.8,47,49,46.5,42,100,74.4,42,8,3.8,0,29.6,29.5,29.5,0.22
22,22,65,57.3,49,55,49.8,47,97,77.5,52,7,2.2,0,29.5,29.5,29.4,0.00
23,23,59,57.5,56,57,55.7,53,97,94.2,87,8,3.6,0,29.5,29.5,29.5,0.10
24,24,73,61.9,56,56,55.3,54,97,80.4,53,8,2.3,0,29.5,29.4,29.3,0.35
25,25,67,61.1,56,60,55.0,51,100,81.3,65,39,18.4,0,29.5,29.3,29.2,0.00
26,26,66,55.7,44,51,45.2,42,97,70.9,43,9,4.6,0,29.7,29.6,29.5,1.04
27,27,71,58.8,50,45,40.7,36,83,53.5,29,10,5.3,0,29.5,29.5,29.4,0.00
28,28,72,58.8,46,52,46.7,43,90,66.6,41,6,3.1,0,29.6,29.5,29.5,0.00
29,29,79,63.8,52,56,52.3,48,89,68.9,38,6,3.1,0,29.6,29.5,29.4,0.00
30,30,73,61.0,51,58,54.0,49,96,79.3,57,6,1.0,0,29.5,29.4,29.3,0.00
31,31,60,55.8,51,56,52.9,50,97,90.2,75,14,4.5,0,29.3,29.3,29.2,0.00
1,1,62,51.7,47,51,49.0,45,100,91.3,58,12,2.9,0,29.5,29.3,29.1,0.34
2,2,66,54.1,42,45,40.4,36,100,63.9,36,18,6.6,0,29.6,28.4,0.0,0.00
3,3,71,55.3,43,46,41.2,37,89,63.5,29,7,2.6,0,29.7,29.7,29.6,0.00
4,4,71,57.5,49,49,46.7,44,90,69.8,38,7,1.8,0,29.8,29.7,29.7,0.00
5,5,81,61.6,47,56,50.4,45,93,70.3,35,12,3.0,0,29.7,29.6,29.5,0.00
6,6,71,58.3,48,53,50.5,46,97,77.7,47,5,1.2,0,29.7,28.5,0.0,0.00
7,7,79,61.8,46,52,49.0,44,93,67.3,31,8,3.0,0,29.7,29.6,29.6,0.00
8,8,75,59.6,47,56,50.8,44,93,75.0,43,6,0.4,0,29.6,29.5,29.5,0.00
9,9,73,55.4,47,56,50.3,45,97,85.0,49,5,0.8,0,29.5,29.4,29.3,0.00
10,10,73,59.0,46,51,41.3,37,97,57.4,27,14,6.0,0,29.3,29.3,29.2,0.00
11,11,63,52.5,40,51,44.5,36,89,75.4,52,7,1.5,0,29.4,29.4,29.3,0.00
12,12,62,56.7,51,52,50.0,47,96,79.1,58,7,2.0,0,29.5,29.4,29.4,0.00
13,13,59,54.3,53,55,52.7,51,100,94.4,83,8,4.3,0,29.5,29.5,29.4,0.12
14,14,64,55.7,50,55,52.7,48,100,90.5,63,13,4.2,0,29.5,29.5,29.5,0.04
15,15,64,49.9,46,53,46.0,26,100,88.9,37,18,2.7,0,29.8,29.6,29.5,0.00
16,16,62,49.6,35,32,21.6,12,82,38.4,19,16,8.2,0,29.8,29.7,29.7,0.00
17,17,65,44.5,29,33,27.5,20,92,60.3,18,9,1.8,0,29.8,29.7,29.6,0.00
18,18,62,46.2,31,43,35.6,29,92,70.5,32,5,0.7,0,29.7,29.6,29.5,0.00
19,19,50,48.8,44,49,47.2,41,100,94.3,83,7,1.8,0,29.6,29.6,29.5,0.00
20,20,52,50.6,50,51,49.5,48,100,96.2,93,5,1.4,0,29.6,29.5,29.5,0.61
21,21,54,51.6,49,52,49.2,46,100,91.9,75,12,3.0,0,29.6,29.5,29.5,0.27
22,22,63,53.4,43,53,48.2,38,97,84.2,46,21,11.0,0,29.8,29.5,29.4,1.34
23,23,59,48.6,40,42,38.6,36,97,70.6,44,13,5.3,0,29.8,29.8,29.7,0.15
24,24,68,50.5,37,41,36.4,33,93,64.0,27,7,2.8,0,29.9,29.8,29.8,0.00
25,25,64,48.8,38,45,40.9,36,97,76.9,45,5,1.0,0,29.9,29.9,29.8,0.00
26,26,61,46.5,37,48,42.2,36,97,86.5,58,3,0.1,0,29.8,29.8,29.7,0.00
27,27,58,47.6,44,50,44.9,42,97,91.0,72,3,0.2,0,29.7,29.6,29.5,0.00
28,28,52,46.8,42,49,45.6,41,100,95.7,86,8,2.1,0,29.5,29.4,29.3,0.00
29,29,55,52.9,50,54,51.7,49,100,95.7,89,10,6.2,0,29.3,29.3,29.2,0.47
30,30,56,52.9,51,54,51.5,50,100,95.0,84,8,3.8,0,29.6,29.4,29.2,0.29
1,1,56,52.2,50,54,51.1,49,100,95.8,90,7,3.1,0,29.6,29.6,29.5,0.42
2,2,55,52.3,50,53,51.1,48,100,95.4,89,8,3.4,0,29.4,29.3,29.2,0.06
3,3,56,53.5,52,54,52.6,51,100,96.7,89,8,3.5,0,29.3,29.2,29.1,0.53
4,4,60,56.5,53,56,54.6,52,100,93.4,80,6,2.1,0,29.5,29.4,29.3,1.23
5,5,61,57.5,55,58,55.8,54,100,94.0,83,29,8.2,0,29.5,29.4,29.4,0.47
6,6,61,56.8,50,57,54.0,49,97,90.5,78,17,5.1,0,29.7,29.6,29.5,0.38
7,7,60,53.7,48,54,50.8,46,100,90.0,75,7,1.8,0,29.7,29.6,29.6,0.00
8,8,57,55.5,54,55,54.2,53,100,95.0,90,8,3.8,0,29.7,29.6,29.6,0.01
9,9,58,56.1,54,56,54.7,54,100,94.8,87,6,1.4,0,29.7,29.6,29.5,0.15
10,10,57,54.6,53,56,53.4,50,100,95.7,82,18,7.5,0,29.5,28.5,0.0,0.02
11,11,57,54.0,49,56,49.5,0,100,89.3,0,41,19.0,0,29.1,29.0,28.9,2.00
12,12,50,48.9,48,48,47.2,45,97,94.2,83,14,3.9,0,29.6,29.3,29.1,1.36
13,13,54,47.4,41,48,45.2,40,100,92.9,66,6,1.1,0,29.7,29.6,29.6,0.14
14,14,49,45.0,39,45,42.0,38,97,89.7,74,5,1.1,0,29.6,29.6,29.5,0.00
15,15,47,45.6,43,46,44.0,42,100,94.3,89,12,5.7,0,29.5,29.4,29.4,0.00
16,16,51,46.8,43,49,45.5,42,100,95.5,89,17,4.0,0,29.4,29.4,29.3,1.09
17,17,51,49.7,48,49,48.1,46,100,94.4,86,21,7.5,0,29.6,28.9,0.0,0.59
18,18,52,49.5,48,50,48.3,46,100,95.5,86,12,3.9,0,29.7,29.6,29.6,0.81
19,19,53,51.4,51,51,49.9,48,100,94.3,88,25,13.2,6,29.6,29.6,29.5,0.51
20,20,54,52.2,51,52,51.0,50,100,95.8,90,18,12.6,8,29.7,29.6,29.5,0.44
21,21,56,54.7,53,55,53.9,52,100,97.0,93,13,3.3,0,29.8,29.7,29.7,0.41
22,22,69,56.6,54,56,53.5,49,100,90.1,57,7,2.9,0,29.8,29.7,29.6,0.02
23,23,72,57.7,48,53,48.1,46,97,73.1,40,12,5.1,0,29.7,29.6,29.6,0.00
24,24,59,51.4,41,52,46.4,32,100,85.1,47,21,6.4,0,29.6,29.4,29.3,0.00
25,25,57,44.6,33,36,30.8,27,92,62.5,33,9,4.5,0,29.7,29.6,29.5,0.13
26,26,56,45.9,34,32,29.2,26,89,55.1,33,20,8.8,3,29.8,29.7,29.7,0.00
27,27,52,41.9,31,37,31.8,27,89,69.0,48,9,2.6,0,29.9,29.8,29.7,0.00
28,28,54,40.4,32,37,33.9,30,96,79.5,47,6,1.0,0,29.8,29.7,29.7,0.00
29,29,50,38.1,28,38,32.3,26,96,81.3,57,15,2.9,0,29.7,29.6,29.6,0.00
30,30,50,42.9,39,25,16.3,12,53,35.1,26,37,22.0,10,29.9,29.8,29.7,0.02
31,31,57,49.2,40,9,6.0,1,26,17.9,12,24,16.4,6,29.8,29.7,29.6,0.00
1,1,62,47.9,32,34,18.7,7,85,37.6,16,16,7.7,0,29.7,29.6,29.5,0.00
2,2,53,37.5,28,33,28.0,25,92,72.1,35,5,0.7,0,29.7,28.4,0.0,0.00
3,3,54,38.2,28,35,30.1,26,92,75.1,41,5,0.6,0,29.8,29.7,29.7,0.00
4,4,59,43.0,34,38,33.8,30,89,73.1,36,5,1.2,0,29.9,28.6,0.0,0.00
5,5,66,44.7,33,44,37.4,31,96,78.3,40,3,0.6,0,29.9,29.8,29.7,0.00
6,6,67,47.5,35,44,39.8,34,97,78.0,42,6,1.3,0,29.8,29.7,29.7,0.00
7,7,70,48.3,34,46,39.1,32,97,74.7,31,3,0.4,0,29.7,29.6,29.6,0.00
8,8,64,47.9,36,46,40.7,34,97,78.5,48,7,1.9,0,29.6,28.3,0.0,0.00
9,9,60,47.5,40,46,42.2,39,97,83.1,55,6,1.1,0,29.5,29.5,29.4,0.00
10,10,56,47.6,42,46,43.5,40,97,86.4,67,3,0.5,0,29.5,29.4,29.4,0.00
11,11,61,45.6,36,47,40.9,34,100,85.5,54,6,1.1,0,29.6,29.5,29.5,0.00
12,12,66,52.9,41,47,42.3,39,96,70.5,42,12,3.9,0,29.7,29.7,29.6,0.00
13,13,65,57.3,51,40,35.7,31,59,45.5,32,23,10.8,6,29.7,29.7,29.6,0.00
14,14,61,43.1,33,41,35.7,30,100,78.7,38,6,1.2,0,29.8,29.7,29.6,0.00
15,15,54,45.0,37,44,39.5,35,93,81.8,57,5,0.9,0,29.8,29.7,29.7,0.00
16,16,51,48.3,46,49,46.7,44,100,94.5,89,6,2.6,0,29.8,29.7,29.7,0.02
17,17,56,52.0,49,52,50.3,48,100,93.9,84,12,3.3,0,29.8,29.7,29.7,0.13
18,18,54,50.2,47,51,49.3,46,100,96.8,83,13,3.1,0,29.8,29.7,29.7,0.00
19,19,66,50.1,40,47,41.3,34,100,76.0,38,12,4.2,0,29.8,29.7,29.6,0.11
20,20,67,53.1,36,41,34.0,30,96,53.3,32,16,6.7,0,29.6,29.6,29.5,0.00
21,21,68,56.6,44,41,30.9,27,86,40.8,22,14,8.4,0,29.7,29.6,29.6,0.00
22,22,63,48.2,40,45,39.9,37,93,75.8,41,5,1.0,0,29.8,29.8,29.7,0.00
23,23,74,57.7,38,40,37.4,35,89,51.7,26,13,5.5,0,29.9,29.8,29.7,0.00
24,24,80,63.9,49,44,40.0,36,74,44.3,26,15,6.7,0,29.8,29.7,29.6,0.00
25,25,69,52.3,43,51,45.0,40,93,77.9,53,9,2.4,0,29.6,29.6,29.4,0.00
26,26,67,45.1,37,49,41.0,36,100,87.4,47,6,1.8,0,29.6,29.5,29.4,0.00
27,27,57,50.7,45,48,46.1,44,97,85.0,72,8,1.8,0,29.8,29.6,29.5,0.00
28,28,74,49.5,38,46,41.0,37,97,77.7,28,7,2.2,0,29.8,29.7,29.6,0.00
29,29,74,53.8,39,45,40.5,36,93,66.0,29,7,2.2,0,29.7,29.6,29.5,0.00
30,30,73,62.5,49,40,35.0,23,69,38.0,21,26,13.6,5,29.5,29.5,29.4,0.00
31,31,75,60.7,45,36,27.4,20,65,31.3,17,20,10.0,3,29.5,29.5,29.4,0.00
1,1,63,50.3,38,45,40.1,34,86,69.3,50,6,1.9,0,29.7,29.6,29.5,0.00
2,2,59,50.7,46,53,48.8,43,100,93.6,72,9,2.6,0,29.6,29.6,29.6,0.00
3,3,62,49.1,44,52,47.1,44,100,93.5,67,5,0.3,0,29.6,29.1,0.0,0.44
4,4,60,45.9,0,52,44.4,0,100,91.7,0,5,0.4,0,29.6,29.5,29.4,0.00
5,5,57,51.9,46,50,48.3,46,100,87.8,72,10,3.0,0,29.5,29.4,29.3,0.00
6,6,58,54.8,51,56,51.6,48,97,88.7,77,41,21.1,0,29.4,29.2,29.1,0.40
7,7,64,60.6,58,58,54.3,52,96,79.9,65,37,20.4,7,29.5,29.4,29.1,1.21
8,8,63,59.7,57,58,55.0,51,96,84.7,72,41,15.7,0,29.5,29.3,29.2,0.00
9,9,60,56.4,45,53,50.5,43,97,81.0,72,40,15.8,0,29.7,29.5,29.2,0.74
10,10,66,53.3,41,43,40.0,38,89,64.3,36,14,6.0,0,29.7,29.6,29.6,0.59
11,11,71,54.9,42,49,42.3,39,89,66.6,31,7,1.8,0,29.7,29.6,29.6,0.00
12,12,73,56.0,42,52,46.3,40,93,73.1,38,5,1.1,0,29.7,29.6,29.6,0.00
13,13,68,55.8,47,51,47.2,44,90,74.5,47,6,1.8,0,29.6,29.6,29.6,0.00
14,14,77,59.0,44,50,45.2,36,93,64.3,33,7,2.5,0,29.6,29.5,29.5,0.00
15,15,78,66.7,50,39,34.2,31,66,31.3,21,16,8.7,0,29.6,29.5,29.4,0.00
16,16,77,57.6,40,44,39.1,33,89,56.8,22,14,2.2,0,29.5,29.5,29.4,0.00
17,17,71,54.6,42,50,44.3,39,89,70.8,39,6,1.2,0,29.6,29.5,29.5,0.00
18,18,71,53.9,42,53,45.6,39,93,75.8,45,5,0.9,0,29.7,29.6,29.5,0.00
19,19,68,53.0,47,53,48.8,45,100,86.9,49,6,1.0,0,29.6,29.6,29.5,0.00
20,20,75,56.1,43,50,38.6,28,100,63.0,18,18,7.3,0,29.6,29.5,29.4,0.00
21,21,72,63.3,56,32,26.9,16,37,25.9,14,33,17.5,9,29.4,29.4,29.3,0.00
22,22,64,56.3,51,25,19.0,7,36,24.5,15,26,20.6,13,29.5,29.5,29.4,0.00
23,23,66,55.9,49,15,8.4,4,24,15.5,9,23,15.7,5,29.8,29.6,29.5,0.00
24,24,72,55.0,39,33,22.1,12,68,31.5,13,8,3.1,0,29.8,29.7,29.6,0.00
25,25,76,55.9,35,40,34.2,27,85,49.4,18,13,3.5,0,29.8,29.6,29.5,0.00
26,26,72,62.4,53,41,36.7,32,53,39.3,26,17,7.9,0,29.6,29.5,29.3,0.00
27,27,65,54.3,40,43,37.9,34,89,56.9,33,14,4.7,0,29.3,29.2,29.1,0.00
28,28,65,53.5,40,40,34.0,26,86,50.9,31,22,10.1,0,29.4,29.3,29.1,0.00
1,1,68,56.0,45,34,27.9,24,65,35.3,23,18,10.6,0,29.5,29.4,29.3,0.00
2,2,60,49.0,41,43,38.2,34,86,67.5,44,8,1.8,0,29.4,28.1,0.0,0.00
3,3,65,51.7,38,39,32.0,23,89,53.6,20,18,4.5,0,29.5,29.5,29.4,0.00
4,4,71,53.8,35,33,28.0,22,79,44.0,16,13,4.2,0,29.7,29.6,29.5,0.00
5,5,71,50.4,0,36,30.8,0,85,49.3,0,6,1.7,0,29.8,28.6,0.0,0.00
6,6,83,57.1,36,41,34.0,26,86,51.1,13,7,2.3,0,29.8,29.7,29.6,0.00
7,7,80,57.8,39,43,37.1,29,83,53.2,15,8,2.2,0,29.6,29.5,29.4,0.00
