,Date,Max Air Temp (F),Avg Air Temp (F),Min Air Temp (F),Max Dew Point (F),Avg Dew Point (F),Min Dew Point (F),Max Rel Hum (%),Avg Rel Hum (%),Min Rel Hum (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Precip (in)
12,12,87,69.6,47,46,37.8,28,80,38.4,12,10,3.1,0,30.1,30.0,30.0,0.00
13,13,93,74.7,53,45,41.0,33,64,33.8,12,13,3.2,0,30.1,30.1,30.0,0.01
14,14,96,77.9,58,49,43.0,34,65,33.7,11,13,5.6,0,30.1,30.0,30.0,0.00
15,15,98,77.8,57,45,35.8,20,57,27.1,6,16,6.4,0,30.0,30.0,29.9,0.01
16,16,94,74.1,56,45,38.4,26,57,31.9,9,16,7.7,0,30.0,29.9,29.9,0.00
17,17,83,68.1,57,49,46.5,43,74,48.9,24,20,13.3,9,29.9,29.9,29.9,0.01
18,18,79,66.3,58,50,46.9,39,67,51.7,28,25,15.6,3,29.9,29.9,29.9,0.00
19,19,75,62.1,55,49,47.2,44,77,60.4,33,28,13.3,6,29.9,29.9,29.8,0.00
20,20,74,62.6,53,49,46.8,44,80,58.7,34,14,7.9,0,30.0,29.9,29.9,0.01
21,21,83,67.7,55,52,49.7,46,83,56.0,29,12,6.7,0,29.9,29.9,29.8,0.01
22,22,84,69.4,55,55,50.3,45,83,54.3,25,12,6.3,0,29.9,29.9,29.8,0.00
23,23,90,72.6,56,55,51.4,48,81,50.8,26,17,8.8,0,29.9,29.9,29.8,0.01
24,24,91,75.4,60,53,50.7,47,69,44.3,24,18,9.9,0,29.9,29.9,29.8,0.00
25,25,96,76.6,59,52,47.8,44,72,40.1,17,14,7.3,0,29.9,29.9,29.8,0.01
26,26,93,76.4,60,49,44.4,36,54,34.1,18,18,10.3,3,29.9,29.9,29.9,0.00
27,27,89,73.2,60,43,37.5,25,50,29.9,10,15,10.7,3,30.0,29.9,29.9,0.01
28,28,83,69.7,57,45,32.2,16,57,30.6,8,18,13.7,6,30.0,29.9,29.9,0.01
29,29,86,71.8,59,48,34.0,23,67,28.5,11,16,9.9,6,29.9,29.9,29.8,0.00
30,30,86,67.7,52,48,38.3,24,77,38.2,14,16,8.7,0,29.9,29.9,29.8,0.01
31,31,86,67.7,51,51,43.9,21,86,50.3,10,13,7.4,0,29.9,29.9,29.8,0.00
1,1,91,72.3,52,50,43.6,30,74,41.5,11,15,4.8,0,29.9,29.8,29.7,0.01
2,2,83,68.4,57,52,49.1,40,78,53.3,22,17,9.5,0,29.8,29.8,29.7,0.01
3,3,85,67.4,51,52,49.6,47,93,58.5,27,13,6.2,0,29.9,29.8,29.8,0.00
4,4,94,74.4,53,54,47.7,40,83,45.4,15,14,7.5,0,29.8,29.8,29.7,0.00
5,5,94,77.7,61,52,45.3,37,58,34.4,15,18,7.4,0,29.8,29.7,29.7,0.00
6,6,92,72.9,58,54,49.8,42,78,48.4,20,13,8.4,0,29.8,29.7,29.7,0.00
7,7,94,75.5,57,55,51.9,48,81,48.2,23,16,8.0,3,29.8,29.7,29.7,0.00
8,8,103,82.4,63,57,51.0,41,75,40.3,12,13,6.9,0,29.8,29.7,29.6,0.00
9,9,106,85.8,65,56,49.3,39,65,33.3,10,14,6.3,0,29.7,29.6,29.6,0.00
10,10,96,78.9,64,57,53.8,49,70,44.5,23,22,11.3,3,29.7,29.6,29.6,0.00
11,11,85,70.3,58,56,54.2,53,90,59.9,37,16,8.4,3,29.8,29.8,29.7,0.00
12,12,84,67.7,54,53,48.0,37,90,55.3,19,23,12.5,3,29.9,29.9,29.8,0.00
13,13,86,70.8,54,51,44.6,37,77,44.5,18,15,10.2,0,29.9,29.9,29.8,0.01
14,14,89,74.2,59,51,40.8,26,75,35.8,13,15,9.6,3,29.9,29.8,29.7,0.01
15,15,84,69.4,57,49,45.9,38,62,44.9,26,20,12.6,6,29.8,29.7,29.7,0.01
16,16,77,65.6,57,48,43.8,37,70,48.2,25,26,18.2,13,29.8,29.8,29.7,0.00
17,17,83,68.0,52,49,41.3,19,69,43.0,9,15,10.2,0,29.9,29.9,29.8,0.01
18,18,92,74.6,55,45,37.5,23,67,30.6,8,17,10.2,0,29.9,29.9,29.8,0.00
19,19,93,74.7,53,44,36.5,28,59,28.9,10,16,6.3,0,29.9,29.9,29.9,0.01
20,20,95,76.4,59,53,43.2,22,64,34.5,15,17,8.1,0,29.9,29.9,29.8,0.01
21,21,88,73.3,61,45,40.2,26,53,32.3,16,18,9.3,0,29.8,29.8,29.8,0.01
22,22,90,71.0,56,50,47.5,45,72,46.6,23,18,8.8,0,29.9,29.8,29.8,0.01
23,23,93,73.6,55,55,49.3,44,80,47.3,18,15,9.0,0,29.9,29.8,29.8,0.01
24,24,91,75.4,62,53,47.3,44,60,39.3,20,22,9.3,0,29.9,29.9,29.8,0.00
25,25,83,70.6,62,58,54.2,51,80,57.8,37,24,13.5,3,29.9,29.9,29.9,0.01
26,26,82,69.2,61,59,53.9,47,88,62.0,29,16,10.9,5,29.9,29.9,29.9,0.02
27,27,89,72.4,57,59,55.6,53,87,58.9,32,17,9.1,0,29.9,29.9,29.8,0.00
28,28,90,73.5,59,57,51.9,45,83,51.3,24,15,10.5,6,29.9,29.9,29.8,0.01
29,29,96,78.8,61,56,51.5,44,67,41.4,17,14,7.8,0,29.9,29.8,29.7,0.00
30,30,103,83.5,64,56,51.1,45,70,36.5,15,17,7.6,0,29.8,29.7,29.7,0.01
1,1,92,77.8,64,57,55.3,52,75,48.7,27,14,7.8,0,29.8,29.7,29.7,0.01
2,2,93,74.2,59,57,54.9,51,87,54.7,28,17,9.6,3,29.8,29.8,29.7,0.01
3,3,95,77.4,62,56,52.7,43,72,45.5,21,16,8.5,3,29.9,29.8,29.8,0.01
4,4,97,79.1,61,56,48.4,39,78,39.0,17,15,6.0,0,29.9,29.9,29.8,0.00
5,5,97,79.6,62,54,42.6,28,62,31.4,10,16,7.9,0,30.0,29.9,29.9,0.01
6,6,99,80.3,59,48,41.7,31,58,29.0,9,14,7.1,0,30.0,29.9,29.8,0.01
7,7,97,80.2,62,54,45.6,30,63,33.1,9,9,3.7,0,29.9,29.8,29.8,0.00
8,8,97,81.0,68,57,54.8,51,65,42.8,22,13,7.0,0,29.8,29.8,29.8,0.01
9,9,92,74.8,61,59,56.3,53,84,55.9,27,16,8.8,3,29.9,29.8,29.8,0.01
10,10,87,71.3,61,58,56.5,55,84,62.4,35,16,10.3,6,29.9,29.8,29.8,0.01
11,11,85,71.2,61,58,56.3,53,87,62.1,36,17,10.8,7,30.0,29.9,29.9,0.00
12,12,91,73.3,60,58,54.4,46,83,55.6,21,15,9.6,6,30.0,30.0,29.9,0.01
13,13,98,78.9,62,58,55.0,51,75,47.9,20,15,7.4,0,29.9,29.9,29.8,0.00
14,14,102,83.8,70,59,55.0,50,57,39.3,18,17,7.2,0,29.8,29.8,29.8,0.01
15,15,94,79.7,67,61,57.9,55,70,48.5,32,17,9.8,5,29.9,29.9,29.8,0.01
16,16,86,73.1,65,60,58.2,55,81,61.4,38,18,10.9,6,30.0,29.9,29.8,0.00
17,17,86,74.3,63,58,56.2,55,81,55.3,36,13,8.7,3,29.9,29.9,29.8,0.00
18,18,86,72.6,60,58,57.1,55,90,60.7,37,14,9.0,0,30.0,29.9,29.8,0.01
19,19,94,75.3,61,59,57.1,54,87,57.3,30,16,8.4,0,29.9,29.9,29.8,0.00
20,20,86,73.9,68,60,57.9,56,73,58.1,41,18,9.3,3,29.9,29.9,29.8,0.01
21,21,83,72.7,64,62,59.3,57,84,64.4,46,16,10.1,5,30.0,29.9,29.9,0.00
22,22,86,71.8,63,60,58.3,57,87,64.8,40,16,9.0,5,30.1,30.0,29.9,0.01
23,23,86,72.2,62,59,57.0,51,86,61.6,32,14,8.1,0,30.1,30.0,29.9,0.00
24,24,95,78.8,62,61,55.0,46,86,49.1,20,15,8.4,0,30.0,29.9,29.8,0.00
25,25,101,83.0,61,56,47.4,28,75,36.1,8,16,5.8,0,29.8,29.8,29.7,0.00
26,26,102,82.0,64,56,48.7,38,70,36.8,13,14,6.6,0,29.9,29.8,29.8,0.00
27,27,100,83.9,70,56,47.9,37,57,32.2,12,15,8.5,0,29.9,29.9,29.8,0.00
28,28,98,80.5,64,58,50.5,43,73,39.4,16,13,6.4,0,30.0,29.9,29.9,0.00
29,29,98,82.8,69,58,51.0,41,68,37.3,14,13,7.9,3,30.0,29.9,29.9,0.00
30,30,100,84.5,70,58,53.1,44,65,36.5,18,10,5.7,0,29.9,29.9,29.8,0.00
31,31,101,83.2,66,59,52.8,42,75,39.6,13,15,7.3,3,29.9,29.8,29.8,0.00
1,1,104,85.0,66,56,48.0,33,68,33.5,9,18,8.2,0,29.8,29.8,29.7,0.00
2,2,97,80.8,66,58,55.1,53,73,44.6,23,15,9.0,5,29.9,29.8,29.8,0.01
3,3,86,73.0,62,61,58.3,57,86,62.0,38,13,6.0,0,29.9,29.9,29.8,0.00
4,4,82,71.2,62,59,57.1,55,84,63.2,41,15,8.8,6,29.9,29.9,29.9,0.00
5,5,88,75.6,66,65,60.7,58,84,61.5,41,16,10.2,0,30.0,30.0,29.9,0.00
6,6,91,80.3,72,65,60.9,55,78,54.0,33,14,9.0,6,30.0,29.9,29.9,0.00
7,7,94,78.7,65,60,56.8,50,78,49.8,29,17,8.8,5,29.9,29.8,29.8,0.00
8,8,93,77.6,62,57,54.0,50,75,46.7,26,14,8.4,0,29.9,29.8,29.8,0.01
9,9,92,74.5,63,56,52.0,49,70,47.7,24,20,10.5,6,29.9,29.8,29.8,0.00
10,10,86,71.1,57,58,54.4,50,87,59.4,29,15,7.0,0,29.9,29.9,29.8,0.00
11,11,94,75.3,60,58,55.3,49,90,54.8,22,13,6.8,0,29.9,29.9,29.8,0.00
12,12,71,64.4,61,58,56.6,55,84,76.1,61,12,7.0,5,29.9,29.9,29.9,0.00
13,13,89,80.3,69,59,55.7,52,70,44.2,31,17,10.5,6,29.9,29.9,29.8,0.00
14,14,90,76.9,62,59,54.5,46,80,49.7,24,13,6.8,0,29.9,29.9,29.8,0.00
15,15,93,77.2,62,56,51.3,44,72,44.5,20,14,6.8,0,29.9,29.9,29.9,0.00
16,16,94,77.0,61,57,50.1,41,80,44.4,18,13,7.7,3,30.0,29.9,29.9,0.00
17,17,94,75.5,57,56,49.4,41,78,44.9,16,14,7.8,3,30.0,29.9,29.8,0.00
18,18,91,73.4,59,58,55.3,51,83,56.2,31,14,8.3,5,29.8,29.8,29.7,0.00
19,19,86,70.9,59,59,57.3,56,90,64.8,38,14,7.8,3,29.8,29.8,29.7,0.00
20,20,83,69.6,59,58,57.4,56,93,67.7,41,14,6.8,0,29.9,29.8,29.8,0.00
21,21,89,73.3,59,60,57.3,55,96,61.8,31,12,6.0,0,29.9,29.9,29.8,0.00
22,22,90,74.4,60,59,54.5,48,86,53.2,27,20,7.2,0,29.9,29.8,29.8,0.00
23,23,90,72.1,57,56,51.7,45,89,54.2,21,15,6.3,0,29.9,29.8,29.8,0.00
24,24,88,72.3,58,57,55.0,53,93,58.3,32,15,8.5,3,29.8,29.8,29.7,0.00
25,25,82,69.7,59,58,55.8,53,87,63.4,41,14,8.0,0,29.9,29.8,29.8,0.00
26,26,89,72.5,57,57,53.9,49,90,57.0,25,10,5.8,0,30.0,29.9,29.8,0.00
27,27,95,78.5,63,57,52.5,46,70,44.0,19,14,6.0,0,30.0,29.9,29.9,0.00
28,28,98,72.0,0,56,48.1,0,70,41.0,0,12,6.8,0,30.0,29.9,29.8,0.00
29,29,93,76.1,62,58,53.7,49,75,48.6,27,15,7.1,0,29.9,29.8,29.8,0.00
30,30,99,79.5,65,54,47.2,36,63,36.7,12,16,6.4,0,29.8,29.8,29.8,0.00
31,31,94,78.2,63,55,51.5,44,72,42.5,21,13,8.0,0,29.9,29.8,29.7,0.00
1,1,100,81.0,63,55,50.1,45,67,37.6,16,13,6.1,0,29.8,29.7,29.7,0.00
2,2,95,77.9,64,58,54.3,51,70,47.0,24,16,6.6,0,29.8,29.7,29.7,0.00
3,3,92,74.0,60,58,56.3,54,86,57.8,29,13,8.3,5,29.8,29.7,29.6,0.00
4,4,93,75.3,61,58,54.6,42,83,53.7,17,14,7.0,0,29.7,29.7,29.6,0.00
5,5,90,73.4,60,58,55.0,49,90,57.0,24,15,7.5,0,29.8,29.8,29.7,0.00
6,6,91,73.3,60,57,54.2,48,87,56.4,25,12,7.6,6,29.9,29.8,29.8,0.00
7,7,91,72.1,57,56,52.6,46,87,55.5,21,13,7.5,5,29.8,29.8,29.7,0.00
8,8,86,69.5,58,54,52.2,50,87,57.5,29,13,7.8,5,29.9,29.8,29.8,0.00
9,9,89,70.1,53,55,51.1,47,89,56.2,24,9,6.2,0,29.9,29.9,29.8,0.00
10,10,96,76.6,57,55,49.4,39,83,45.4,14,12,4.0,0,29.9,29.8,29.8,0.00
11,11,98,78.7,59,55,50.1,45,75,41.5,16,12,4.7,0,29.9,29.8,29.7,0.00
12,12,101,80.9,61,55,49.5,43,62,36.8,15,10,5.2,0,29.8,29.8,29.7,0.00
13,13,101,82.2,64,56,52.0,47,60,37.7,18,14,5.8,0,29.8,29.7,29.7,0.00
14,14,97,79.1,62,56,52.7,48,75,43.7,19,14,5.9,0,29.8,29.7,29.7,0.00
15,15,92,76.5,64,57,53.1,49,70,46.3,30,15,7.3,0,29.9,29.8,29.8,0.00
16,16,91,74.1,59,57,52.1,47,78,50.1,22,10,5.1,0,29.9,29.8,29.7,0.00
17,17,92,74.5,61,60,55.1,47,83,55.2,21,14,5.5,0,29.8,29.7,29.6,0.00
18,18,85,74.0,64,61,58.6,56,84,60.3,40,20,7.1,0,29.8,29.8,29.7,0.00
19,19,87,74.1,64,61,58.2,56,81,59.8,35,13,6.3,0,29.9,29.8,29.8,0.00
20,20,87,75.0,63,60,57.1,52,81,56.5,30,17,7.5,0,29.9,29.8,29.8,0.00
21,21,83,71.6,61,60,57.7,56,87,63.3,41,17,7.6,0,29.9,29.9,29.8,0.00
22,22,89,72.1,59,60,56.8,51,90,62.5,27,13,5.1,0,30.0,29.9,29.9,0.00
23,23,90,73.4,59,62,57.1,54,87,60.5,29,16,6.7,0,29.9,29.9,29.8,0.00
24,24,87,72.3,61,62,59.9,54,90,68.1,32,16,6.4,0,29.9,29.9,29.8,0.00
25,25,72,63.4,57,62,58.4,55,94,84.7,61,17,7.1,0,30.0,29.9,29.9,0.00
26,26,77,66.1,57,57,54.7,49,90,68.9,40,14,9.2,0,30.0,29.9,29.8,0.59
27,27,79,67.1,56,57,54.1,48,93,66.1,34,14,7.3,0,29.9,29.8,29.8,0.00
28,28,73,65.8,58,57,55.4,53,90,70.2,49,9,3.7,0,29.9,29.8,29.8,0.00
29,29,83,68.1,55,59,55.3,52,93,67.0,36,13,5.1,0,30.0,29.9,29.9,0.00
30,30,82,69.2,57,58,55.2,52,89,63.0,40,13,7.3,0,29.9,29.9,29.8,0.00
1,1,85,71.0,60,48,43.5,41,53,38.7,21,14,8.5,0,29.9,29.8,29.8,0.00
2,2,91,69.9,51,50,44.3,39,74,44.9,16,6,2.0,0,30.0,30.0,29.9,0.00
3,3,94,73.7,56,50,46.5,42,75,42.8,17,7,3.1,0,30.1,30.0,29.9,0.00
4,4,96,74.3,56,50,46.3,41,69,41.6,15,8,2.7,0,30.0,29.9,29.9,0.00
5,5,95,74.3,55,51,46.8,42,77,42.3,17,7,1.9,0,29.9,29.9,29.8,0.00
6,6,95,75.3,56,56,48.3,46,69,41.9,19,7,2.6,0,29.9,29.8,29.8,0.00
7,7,93,73.3,55,56,49.1,43,72,45.8,21,14,5.5,0,29.9,29.8,29.8,0.00
8,8,95,75.1,56,56,47.4,38,80,43.3,14,15,6.7,0,29.9,29.8,29.8,0.00
9,9,90,72.5,56,51,46.8,39,69,43.8,17,12,5.5,0,29.9,29.9,29.8,0.00
10,10,84,68.5,56,55,51.1,47,84,56.6,28,10,5.0,0,30.0,29.9,29.9,0.00
11,11,89,70.2,56,54,50.8,48,81,53.9,25,12,4.3,0,30.0,29.9,29.9,0.00
12,12,89,72.5,60,53,39.3,29,70,34.6,13,15,7.8,0,29.9,29.9,29.9,0.00
13,13,92,71.3,53,47,41.2,34,66,37.8,18,12,5.7,0,29.9,29.9,29.8,0.00
14,14,79,66.5,55,56,52.2,42,89,62.1,40,22,7.8,0,29.9,29.8,29.8,0.00
15,15,76,66.2,57,54,52.4,49,81,62.3,43,10,5.3,0,30.0,29.9,29.8,0.00
16,16,77,62.3,0,52,46.6,0,87,56.2,0,13,4.5,0,30.0,28.7,0.0,0.00
17,17,78,64.0,52,49,46.9,45,80,56.9,33,6,1.6,0,29.9,29.9,29.9,0.02
18,18,80,66.6,55,57,52.0,44,89,62.1,35,8,5.5,0,29.9,29.9,29.8,0.00
19,19,84,66.9,51,56,51.0,45,86,60.8,28,13,3.2,0,29.9,29.8,29.8,0.00
20,20,75,63.9,54,57,53.6,48,94,71.3,49,17,7.1,0,30.0,29.9,29.9,0.00
21,21,73,61.3,50,50,45.8,41,86,60.0,33,15,8.3,0,30.1,30.0,29.9,0.00
22,22,77,62.7,49,55,46.3,41,89,59.4,30,10,2.9,0,30.0,30.0,30.0,0.00
23,23,77,64.7,53,56,50.5,45,80,61.8,42,8,3.5,0,30.0,30.0,29.9,0.00
24,24,80,62.9,53,56,53.0,50,90,73.3,36,12,4.7,0,30.0,29.9,29.8,0.00
25,25,75,62.4,54,58,53.0,49,84,72.8,41,13,6.2,0,30.1,30.0,29.9,0.00
26,26,71,60.9,53,53,46.4,36,89,62.9,31,18,9.8,0,30.1,30.1,30.0,0.05
27,27,71,58.5,46,47,41.0,36,86,56.4,29,14,6.5,0,30.0,30.0,30.0,0.00
28,28,78,60.2,45,44,40.0,36,89,52.7,23,9,2.9,0,30.1,30.0,30.0,0.00
29,29,82,63.5,49,48,44.4,40,77,52.8,27,5,1.2,0,30.1,30.0,29.9,0.00
30,30,82,65.8,52,52,46.2,43,72,52.3,25,10,4.4,0,29.9,29.9,29.8,0.00
31,31,67,59.2,55,58,54.0,50,97,83.6,61,17,6.1,0,29.9,29.8,29.7,0.00
1,1,64,55.7,49,54,50.9,47,93,84.8,58,14,7.3,0,30.0,29.9,29.7,0.40
2,2,67,51.5,43,49,43.6,38,100,78.0,38,20,6.8,0,30.1,30.1,30.0,0.10
3,3,68,52.9,39,45,41.5,37,93,68.7,33,6,1.0,0,30.2,30.2,30.1,0.00
4,4,71,56.0,43,47,43.8,40,93,67.3,33,5,0.9,0,30.3,30.2,30.2,0.00
5,5,73,58.7,46,49,46.4,43,90,67.1,38,8,3.9,0,30.2,30.1,30.1,0.00
6,6,75,58.8,47,52,49.0,45,93,72.4,41,8,2.9,0,30.2,30.1,30.1,0.00
7,7,77,61.5,50,52,50.0,46,92,68.9,40,9,3.5,0,30.2,30.1,30.1,0.00
8,8,78,59.7,48,54,49.5,46,96,72.7,36,6,1.7,0,30.1,30.1,30.0,0.00
9,9,78,59.6,48,53,49.2,45,94,71.5,39,6,1.6,0,30.0,29.9,29.8,0.00
10,10,77,59.2,46,53,48.9,44,94,71.8,39,8,2.5,0,29.8,29.8,29.7,0.00
11,11,68,58.8,49,53,49.2,46,96,72.0,50,10,4.2,0,29.9,29.9,29.8,0.00
12,12,68,60.9,54,50,46.9,44,77,61.1,42,8,2.8,0,30.0,29.9,29.9,0.00
13,13,66,59.6,55,58,55.7,53,94,87.0,73,16,9.5,0,30.0,30.0,29.9,0.24
14,14,68,55.3,48,55,50.8,46,100,86.2,55,12,3.2,0,30.1,30.0,30.0,0.16
15,15,66,54.4,46,54,49.5,45,100,83.8,63,10,5.3,0,30.1,30.1,30.0,0.00
16,16,58,51.5,44,49,36.8,30,86,59.5,35,18,4.5,0,30.3,30.2,30.1,0.00
17,17,65,45.2,0,45,38.5,0,100,77.0,0,8,2.4,0,30.2,30.2,30.1,0.00
18,18,63,48.4,37,47,41.9,35,100,80.0,52,6,1.6,0,30.1,30.1,30.1,0.00
19,19,63,55.3,47,55,49.9,43,100,83.0,58,13,6.2,0,30.1,30.0,30.0,0.00
20,20,56,53.3,50,54,52.0,50,100,95.5,87,10,2.7,0,30.1,30.0,30.0,0.09
21,21,58,53.8,51,52,51.3,49,100,91.7,74,12,5.2,0,30.1,30.0,30.0,0.09
22,22,59,54.2,48,55,51.6,48,100,91.3,83,20,10.6,0,30.2,30.1,30.1,0.00
23,23,61,51.8,41,52,46.3,40,100,83.9,50,14,7.4,0,30.3,30.2,30.2,0.15
24,24,62,42.7,36,46,39.2,35,100,89.1,48,7,2.0,0,30.4,30.3,30.3,0.00
25,25,66,51.3,41,48,45.0,40,97,80.7,50,6,1.7,0,30.5,30.4,30.3,0.00
26,26,68,45.7,37,49,41.8,36,100,88.2,49,6,0.7,0,30.3,30.3,30.2,0.00
27,27,70,51.4,42,50,45.3,40,97,82.0,46,6,1.5,0,30.2,30.1,30.0,0.00
28,28,64,46.0,37,47,41.7,37,100,87.2,46,5,1.0,0,30.0,29.9,29.8,0.00
29,29,60,54.1,50,53,49.7,47,94,85.5,75,13,5.6,0,29.9,29.8,29.7,0.00
30,30,57,52.5,48,53,49.4,46,96,89.2,80,15,5.9,0,30.0,29.9,29.7,0.04
1,1,66,51.4,45,54,48.4,44,100,90.5,60,10,3.4,0,30.1,30.0,29.9,0.43
2,2,58,54.4,49,55,53.2,48,100,95.1,88,18,8.7,0,29.9,29.8,29.7,0.00
3,3,68,60.7,57,59,56.5,54,96,86.4,65,32,12.8,0,29.9,29.8,29.7,1.24
4,4,71,61.1,56,58,55.8,54,97,84.1,57,10,4.8,0,30.0,29.9,29.9,0.06
5,5,64,58.8,55,58,55.9,54,100,90.8,75,13,6.9,0,30.1,30.0,30.0,0.00
6,6,70,60.6,54,58,55.7,53,100,84.6,59,12,3.9,0,30.2,30.1,30.1,0.06
7,7,63,54.3,50,57,52.6,48,100,94.5,75,12,2.1,0,30.2,30.2,30.1,0.02
8,8,62,53.5,50,56,52.6,50,100,96.8,80,8,2.5,0,30.2,30.1,30.1,0.00
9,9,57,54.3,51,55,53.3,50,100,96.0,88,10,3.1,0,30.2,30.1,30.1,0.00
10,10,55,53.2,52,54,51.2,50,100,93.1,86,18,9.5,0,30.1,30.0,29.7,0.00
11,11,65,55.4,51,57,51.8,48,100,88.6,56,31,10.8,0,29.7,29.6,29.6,0.00
12,12,55,50.6,48,50,47.5,46,100,89.9,74,9,3.6,0,30.1,29.8,29.6,2.31
13,13,53,47.1,42,48,45.8,41,100,95.5,83,7,2.5,0,30.2,30.1,30.1,0.09
14,14,54,46.4,43,48,44.5,42,100,93.5,77,10,4.4,0,30.1,30.1,30.0,0.00
15,15,51,48.7,46,48,46.0,45,97,90.3,83,21,10.4,0,30.0,29.9,29.8,0.01
16,16,61,53.4,47,52,48.3,46,97,84.0,60,16,11.0,3,29.9,29.9,29.8,0.92
17,17,59,52.5,47,50,47.8,46,97,84.7,62,9,4.9,0,30.1,30.0,29.9,0.56
18,18,60,53.4,50,50,48.8,48,93,84.5,64,12,7.3,0,30.2,30.1,30.1,0.12
19,19,54,52.5,51,52,49.3,46,96,88.9,77,15,10.7,5,30.1,30.1,30.1,0.00
20,20,58,54.1,52,54,52.3,51,100,93.9,84,13,6.9,0,30.2,30.1,30.1,0.50
21,21,65,59.1,55,59,55.5,53,97,88.1,75,14,3.8,0,30.3,30.2,30.2,0.13
22,22,61,56.0,46,57,54.0,46,100,93.2,80,14,7.7,0,30.3,30.2,30.1,0.01
23,23,63,50.3,46,55,49.0,45,100,95.5,72,7,2.0,0,30.2,30.1,30.1,0.00
24,24,61,52.7,48,54,49.4,37,100,89.0,66,21,10.2,3,30.1,30.0,29.9,0.01
25,25,57,49.1,43,37,34.5,32,76,58.5,39,29,16.0,8,30.1,30.0,30.0,0.06
26,26,56,44.3,35,35,33.0,31,89,67.5,39,12,5.3,0,30.2,30.1,30.0,0.00
27,27,54,42.1,32,41,35.7,30,100,79.6,53,8,3.8,0,30.4,30.3,30.2,0.00
28,28,55,41.5,35,41,37.2,34,100,86.3,53,6,1.1,0,30.3,30.3,30.2,0.00
29,29,51,43.7,36,43,39.5,34,96,85.4,71,7,3.6,0,30.2,30.1,30.1,0.00
30,30,56,45.2,38,41,24.8,13,97,51.4,20,28,15.3,5,30.2,30.1,30.0,0.00
31,31,53,39.6,28,30,22.7,18,88,54.3,30,17,9.9,5,30.2,30.1,30.0,0.00
1,1,51,37.8,30,33,29.3,25,96,74.2,41,8,3.5,0,30.1,30.1,30.1,0.00
2,2,51,37.5,28,34,29.8,25,92,75.3,44,6,1.8,0,30.2,30.1,30.1,0.00
3,3,54,39.6,29,35,30.8,26,92,73.3,43,6,1.3,0,30.3,30.2,30.2,0.00
4,4,56,41.3,31,39,33.6,28,92,75.9,45,9,3.4,0,30.4,30.4,30.3,0.00
5,5,59,44.4,34,40,36.3,32,92,75.5,42,6,1.5,0,30.4,30.3,30.2,0.00
6,6,61,46.5,34,44,39.3,32,100,78.0,52,9,3.5,0,30.3,30.2,30.2,0.00
7,7,65,42.7,34,48,38.8,32,100,87.7,50,6,1.8,0,30.2,30.2,30.1,0.00
8,8,61,44.1,36,51,41.3,36,100,90.5,62,7,2.2,0,30.1,30.0,30.0,0.00
9,9,60,50.7,43,49,45.7,41,96,83.9,67,5,0.8,0,30.0,30.0,29.9,0.00
10,10,63,50.2,43,52,46.3,41,100,87.5,54,7,0.9,0,30.0,29.9,29.9,0.00
11,11,62,48.7,43,50,45.5,41,100,89.7,64,7,1.9,0,30.1,30.0,30.0,0.01
12,12,62,47.8,40,50,44.6,39,100,89.8,62,10,2.1,0,30.2,30.2,30.1,0.00
13,13,57,45.5,39,50,43.7,39,100,93.5,74,8,2.9,0,30.2,30.1,30.1,0.00
14,14,49,44.1,41,47,43.5,39,100,97.7,93,8,3.4,0,30.3,30.2,30.1,0.00
15,15,49,45.3,41,46,44.4,41,100,96.2,87,9,3.2,0,30.3,30.3,30.2,0.01
16,16,56,47.4,44,49,45.6,43,100,93.8,72,9,5.8,0,30.3,30.2,30.2,0.00
17,17,54,50.4,48,48,47.8,46,100,91.3,82,7,2.7,0,30.3,30.2,30.2,0.00
18,18,54,49.9,46,51,48.1,46,100,93.9,82,9,3.0,0,30.3,30.3,30.2,0.00
19,19,54,51.1,48,52,49.5,48,100,94.6,86,6,2.9,0,30.3,30.2,30.1,0.00
20,20,56,49.7,41,50,47.3,41,100,92.0,72,7,3.2,0,30.1,30.1,30.0,0.01
21,21,57,47.2,42,46,43.5,41,100,88.0,62,13,4.2,0,30.2,30.1,30.1,0.00
22,22,54,47.5,38,44,42.1,37,97,81.9,69,13,4.9,0,30.3,30.3,30.2,0.00
23,23,52,42.7,36,46,41.1,35,100,93.6,80,9,4.8,0,30.4,30.3,30.2,0.01
24,24,48,44.7,43,45,43.4,43,100,94.9,83,9,5.3,0,30.3,30.2,30.1,0.00
25,25,55,45.5,41,45,42.3,39,100,89.3,67,10,4.5,0,30.2,30.1,30.0,0.00
26,26,57,45.3,39,46,42.3,37,100,89.9,67,8,4.6,0,30.1,30.0,29.9,0.00
27,27,65,54.5,46,52,48.3,45,100,80.8,60,10,4.7,0,30.2,30.1,30.0,0.00
28,28,65,49.4,42,51,45.1,41,100,86.8,52,12,5.0,0,30.2,30.2,30.1,0.00
29,29,63,49.5,42,51,45.7,41,100,88.2,60,6,2.0,0,30.1,30.1,30.0,0.00
30,30,66,45.6,36,50,41.6,36,100,87.7,50,9,2.1,0,30.0,29.9,29.8,0.00
31,31,70,47.0,36,46,39.2,33,100,79.8,27,14,4.6,0,30.0,29.9,29.9,0.00
